DRUG_COSMICID,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,param_1,param_2,param_3,param_4
157_910935,1.0,1.009984844,1.014802357,0.995802936,0.778029229,0.584962764,0.079337688,0.013299479,0.008841781,0.008571150999999999,-4.974417774173493,0.995586434728813,8.559811195147192,-0.028513399111080612
157_909696,1.0,1.015969999,0.910008835,0.922132065,1.012659635,0.950885176,0.571360147,0.187119591,0.031053579,0.029074534,-5.125702274611384,0.9764437673915948,13.566321401951091,0.020370549174873163
157_1240183,1.0,1.024144371,1.063199994,1.072242393,0.97194112,1.007000477,0.614967363,0.116366172,0.12970669199999998,0.14455354199999998,-84.27647740218674,1.023088059166667,208.27578950102497,0.13020880199999596
157_908473,1.0,0.979541283,0.973079131,0.97269782,0.984227817,1.073297877,0.996208194,0.5784993860000001,0.185837711,0.17955398399999994,-9.653973574512943,0.9973440079447964,38.21333078207461,0.18031224270154167
157_1322218,1.0,1.022680768,0.782914813,0.8824942809999999,0.8222225790000001,0.795092598,0.562128426,0.30516976,0.038036193,0.024583845,-2.301045868519542,0.9117961890695456,7.194832616526457,-0.09959585487637383
157_1290768,1.0,1.017252152,1.142226555,0.8929249490000001,1.148938405,0.6957953109999999,0.132685249,0.093914137,0.08880125300000001,0.066948721,-12.692715958327335,1.0404786813695164,22.588285580603813,0.08824185586269415
157_1298359,1.0,1.016141793,1.092416506,1.053888627,0.840942034,0.536081214,0.10314002,0.069848867,0.054551525,0.050553314,-5.486346786579468,1.0362050972400385,8.992356491709707,0.029131674224821123
157_753620,1.0,1.04860531,1.039246645,1.008821207,0.983711049,0.863286943,0.631577746,0.247434311,0.067215024,0.072832754,-3.4270394267970987,1.0161798886661728,9.283468150298908,0.009989354039504569
173_906847,1.0,0.965232558,1.026563054,1.04340642,0.879923488,0.479102044,0.32359883300000003,0.211843333,0.183921817,0.14697526,-5.453188817324243,1.0136853447018528,8.612567572364405,0.1742030291345735
173_1247871,1.0,0.972975034,0.984880041,0.971636512,0.899944187,0.665244599,0.294422748,0.051972395,0.020809552,0.015750903,-4.471082927776068,0.9800000869489028,8.883787773756225,-0.01244161515506198
173_907060,1.0,1.018883625,0.983641308,1.070024058,0.945132255,0.513794992,0.735352289,0.029681793,0.013207195,0.014138108,-2.1298363338080617,1.017575694422396,5.482722248329897,-0.17557022057946908
173_907280,1.0,0.950327835,0.928017651,0.950477802,0.8412703000000001,0.904665275,0.490330261,0.17370076399999998,0.125394853,0.12664306,-7.226478628607308,0.9356593592005732,17.357215567615345,0.12529313234659398
173_949177,1.0,0.965847767,0.915058014,0.953456053,0.992007715,0.89631758,0.727206501,0.172546863,0.071371947,0.042343364,-6.32611252327056,0.956578520989146,18.179691530926114,0.046465234642613214
173_1240149,1.0,1.049774889,1.027906918,0.975918371,1.021881985,1.030755885,0.639740213,0.097806928,0.027375711,0.04098699,-8.23735326904552,1.019460294630421,21.489676386418363,0.03567524062828669
173_910947,1.0,0.978570035,0.922077537,0.848718761,0.8052663879999999,0.575890994,0.474975401,0.131346456,0.040122316,0.015014364,-1.6260762614656261,0.9607746182238712,4.153127489015137,-0.21822086673806607
173_908159,1.0,0.978845748,0.930188048,0.855194462,0.8833069309999999,0.787427323,0.768132125,0.344903156,0.155988987,0.163223813,-4.642346632213578,0.9112956459800408,14.650973260880313,0.1358475739210264
173_1299070,1.0,0.952806528,0.994345002,0.888127282,0.8007796359999999,0.600722589,0.16722467800000002,0.044051238,0.023070676,0.019556881,-4.6940332086935985,0.9536353359012548,8.516947717474464,-0.009397682799265356
173_908151,1.0,0.996129424,1.077813404,0.942079202,0.862984158,0.6356994810000001,0.333469628,0.077834795,0.09199968,0.11501762,-4.025605179371622,1.004215538179794,7.467046274171162,0.05298711535597697
173_910706,1.0,1.016057358,0.96848002,0.96280529,0.943257244,0.905063656,0.8693853159999999,0.307655917,0.006639829,0.009334429,-5.557218330105373,0.9666003574407174,19.141012128446167,-0.0098220488015717
173_907277,1.0,1.010180218,1.048529835,0.980718599,1.116161026,1.092582036,0.951250055,0.26437434,0.121117261,0.086095016,-7.7302256426589375,1.0414477716987491,24.620052361146623,0.0992743131272306
173_907053,1.0,0.967100998,0.988688093,0.94831353,0.96288259,0.899578021,0.708145004,0.251117312,0.072149842,0.065979661,-4.6249914087161965,0.9678791290937006,13.577262657070026,0.04298159605059157
173_908454,1.0,0.994056262,0.875284087,0.833867782,0.705962843,0.333301299,0.108002932,0.030252736,0.082291476,0.050677315,-5.145019157438013,0.9405870476702288,7.4941959878551305,0.033147021533555816
173_908127,1.0,1.047446652,0.985705032,0.968287579,1.020427106,0.969341624,0.981484567,0.271131009,0.030700179,0.016333458999999998,-9.249385461419175,0.9987329392214952,32.55661605224666,0.02121987488283938
173_908156,1.0,0.978101038,0.992419042,0.990906088,1.043782876,0.957532523,0.7669290329999999,0.166777006,0.008673303,0.008074824,-6.11824541927746,0.9960751256968738,18.032887298212188,-0.0018639173869113887
173_909975,1.0,0.983630044,0.862876857,0.812764017,0.438874728,0.469852706,0.191435564,0.121808816,0.156602535,0.121994128,-2.7874468063218067,0.9844268568042958,3.5119105861694755,0.05135336599725589
173_907272,1.0,0.977413439,1.00958613,0.95051509,0.9513609,0.818056082,0.547063796,0.278730624,0.122686687,0.114545768,-3.2495973965470517,0.9840694953371834,8.185707941842578,0.061787307795930474
173_1298359,1.0,0.966078509,0.860067095,0.8204388770000001,0.8626892009999999,0.846182388,0.6866076240000001,0.394103327,0.206079893,0.157662873,-3.0751631862156383,0.902592117922996,9.86004617438134,0.1149502070552941
173_1331048,1.0,0.959859161,0.97004305,0.962622672,1.00205372,0.872585556,0.7230484140000001,0.197718944,0.08214995900000001,0.048804175,-5.473178698652513,0.9665994892380001,15.779150567811339,0.046641275870960716
173_910852,1.0,0.966710106,1.008739882,0.892685446,0.910530035,0.7493784109999999,0.448173794,0.27901627100000004,0.114538824,0.097311545,-2.863103613379361,0.9726630461572798,6.691588209005699,0.034887024041117716
104_906847,1.0,0.959142102,0.914208009,0.8828868190000001,0.950760301,0.8721341440000001,0.456147706,0.090480858,0.042838315,0.034323055,-6.343501221499404,0.9406159808471236,15.28488461114974,0.02993001538591838
104_949179,1.0,0.985133548,1.009546666,0.98386194,0.989480058,1.042316071,1.057885526,0.619907103,0.197360784,0.163293186,-12.010709263531776,1.0097917809427557,48.280339803734144,0.17952827909655686
104_907280,1.0,1.012305879,0.952707716,0.938713286,0.921988404,0.679180372,0.205642239,0.05283889,0.059328033,0.045848587,-6.613227880231903,0.9712536348665908,12.533052992030072,0.041279625660349234
104_1240173,1.0,0.994974288,0.984971374,0.982580951,0.953583112,0.887988346,0.677952842,0.202810514,0.056525575,0.055607385,-4.847948512487408,0.9760063898013468,13.638970405164889,0.03179313193132547
104_1295741,1.0,0.975837335,0.954088855,0.933179698,0.210623667,0.008687369,0.006295515,0.004812565,0.003942800000000001,0.005215556,-13.68367734851177,0.9765325750348632,15.255870315250366,0.004001369991708768
104_910934,1.0,1.024724088,1.031889915,0.9921056,0.959608314,0.157725802,0.032149445,0.017785635,0.018082459,0.021063067,-14.212369531727715,1.012327198652119,21.063746797514252,0.021297311902712862
104_1330983,1.0,1.0024648,0.983559909,1.044539253,0.986776163,0.516563973,0.087870702,0.036055593,0.032442529,0.031101727000000006,-9.353212631868113,1.0089171171594142,15.89359366617936,0.032735277210613166
104_688027,1.0,1.034703162,1.092833501,1.051826645,1.109397895,0.572248875,0.179554217,0.075824067,0.050311776,0.051454746,-8.739491829028871,1.061816058730824,15.057570131825257,0.06807644437024729
104_905938,1.0,1.033594547,1.044441767,0.998646288,1.030522044,1.09743952,0.903138765,0.449304981,0.068545362,0.031324853,-4.306884228732908,1.0326780192103455,15.879410163714425,0.004807526798187896
104_910919,1.0,0.987407111,1.016012926,0.963697591,0.949240654,0.958331962,0.456923809,0.022422023,0.017712374,0.019856089,-10.203968448761746,0.981293010899539,24.736688256928076,0.014122563099094904
104_930082,1.0,0.962165625,0.923290844,0.968151377,0.938136352,0.894258365,0.856681725,0.162580577,0.045718487,0.033120002999999995,-8.344513578955295,0.9480296416684448,25.949358575939204,0.036692543004837534
104_907053,1.0,0.974708226,0.940589575,0.929181322,0.898286965,0.62846621,0.25095332600000003,0.03623652,0.029253971,0.033731017,-5.114143498161415,0.9604110103479624,9.767206920040165,0.008556090713427012
104_906763,1.0,0.999736149,0.9109375,0.975211988,1.0364102590000002,1.055779359,0.357063563,0.00655485,0.005051414000000001,0.004009778,-82.9485342321049,0.9963458758333334,203.10358357348125,0.005205347333328734
104_909754,1.0,1.013704901,1.111839457,0.811878529,0.928366357,0.229832927,0.051779945999999986,0.0367658,0.036527291,0.016611783999999997,-11.91618543691211,0.9853177366706376,18.005281931665962,0.032630181077968924
104_905964,1.0,0.966122551,1.003421049,1.018837039,0.990552474,0.960999358,0.483276407,0.08746009099999999,0.013371032,0.008085402,-6.8216000418744125,0.9978666550339196,16.66097411804089,0.01053889710251254
104_1330933,1.0,1.026680923,1.0312645740000002,1.034272379,0.988210496,0.759520269,0.01474626,0.011155964,0.013511933,0.012501242,-20.565373401523274,1.0161087423088329,36.80652053661146,0.01209064251459803
104_1330960,1.0,1.023689109,1.034047072,1.003593931,0.836044855,0.042656547,0.004659093,0.008255776999999999,0.006537564,0.006803309,-15.972606804773624,1.015456204577479,21.5844939055703,0.006351972501942318
104_910710,1.0,0.980778174,0.903835012,0.8800517520000001,0.891901487,0.912854982,0.933477725,0.861354719,0.002915577,0.002317284,-16.109124726817058,0.9289856863342092,74.2132687719682,0.0023241626894356963
104_924239,1.0,0.989756906,0.94417098,0.916190223,0.964177097,0.979600558,0.7498136240000001,0.0016893079999999998,-0.001766845,0.000867603,-18.82854576732277,0.9656540884662794,49.50916700077661,-0.000279377946820033
104_905958,1.0,1.0239158000000002,0.95461242,0.952220117,0.894314376,0.114366915,0.022360014,0.018474607,0.012757437,0.023893156,-14.033142248228815,0.9828245392025414,20.126904379877086,0.018622038481942108
104_688023,1.0,0.955231115,0.983024985,0.979627878,0.960286458,0.940142212,0.851915605,0.051390438,-0.005091278,-0.009122931,-10.427511262310489,0.969850020016431,30.60897998321791,-0.007816016608527564
104_1295740,1.0,0.973377798,0.899088165,0.935912013,0.692936155,0.030064443,0.01683311,0.022891724,0.01023336,0.018562627,-17.777621073634407,0.9522266477562108,23.103619794490193,0.016909496170067533
104_949168,1.0,1.014712815,1.029385739,1.033653625,1.03365043,0.7054396159999999,0.231382537,0.081745553,0.07581183799999999,0.033093563,-6.6358878846158325,1.0266704133774502,12.567920170948296,0.052711850405006234
201_906793,1.0,1.021854723,0.824360045,0.213934102,0.109643756,0.048510249000000005,0.046274864000000006,0.044368369000000005,0.038143516,0.049841854000000005,-9.376493050293195,1.0126659036062078,7.160420894765989,0.04911186689147602
201_907071,1.0,0.954171153,0.958569232,1.02166755,0.851875169,0.755587125,0.7076032590000001,0.467343703,0.16426465099999998,0.14810295699999998,-0.939010947858634,0.9753101433521084,4.660335789105174,-0.2349743240048956
201_1298218,1.0,0.960038495,0.656174711,0.439574134,0.59035081,0.368914229,0.139395815,0.096582685,0.110333024,0.081691161,-0.9856078602691368,1.0193762076005397,1.4619503873570032,-0.3100466530857924
