CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9
A4-Fuk,910934,104,104_910934,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.024724088,1.031889915,0.9921056,0.959608314,0.157725802,0.032149445,0.017785635,0.018082459,0.021063067
A4-Fuk,910934,9,9_910934,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.007224767,0.993226734,1.01203165,1.0638522609999999,1.007385763,0.936007004,0.278731909,0.038310147999999995,0.015787947
A4-Fuk,910934,170,170_910934,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9530439820000001,0.893170853,0.508721959,0.05644922,0.013989314,0.010951313999999998,0.015222299999999998,0.012905344,0.006214051
Caov-4,949090,346,346_949090,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.950033275,0.8540844040000001,0.8150270000000001,0.344394696,0.214391642,0.21548777800000002,0.15568449,0.140096497,0.119303541
Caov-4,949090,235,235_949090,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.002142942,0.906797911,0.80301172,0.989606442,0.444826,0.18625598699999998,0.017301286000000003,0.006086065,0.003744082
COLO-684,910691,157,157_910691,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.964038946,1.039602782,1.157266725,0.9214885909999999,0.828393005,0.38321206,0.160809855,0.10536967900000001,0.071927865
CAPAN-1,753624,182,182_753624,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.985679683,0.8386695829999999,0.529329156,0.431900396,0.42962572600000004,0.464048478,0.006451878,-0.006346814,-0.009729431
H9,907043,133,133_907043,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.023053712,1.023183886,0.999014397,0.628239365,0.346506475,0.34192181200000005,0.057042523,0.050357615,0.06757867299999999
H9,907043,344,344_907043,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.954491092,0.904914949,0.805862355,0.558856925,0.33010684100000004,0.125717155,0.004202271,0.002940188,0.009547682
H9,907043,201,201_907043,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9968760529999999,0.992621588,0.937908851,0.7752533540000001,0.588439481,0.5447518410000001,0.471219447,0.159356054,0.11055035699999999
H9,907043,170,170_907043,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9720868640000001,0.9538784020000001,0.8145205529999999,0.021856993999999998,0.016103197,0.011262277,0.00449153,0.004026170999999999,0.002826348
H9,907043,235,235_907043,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9968146179999999,0.954172302,0.9361481970000001,0.936684629,0.999011586,0.379724426,0.147119642,0.125265255,0.124495035
A375,906793,235,235_906793,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.005803343,0.931714849,0.857046614,0.6821171490000001,0.308905257,0.080447702,0.014321806000000001,0.014044183,0.010504495
H9,907043,194,194_907043,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.985457259,0.9849206890000001,0.9625291859999999,0.94744806,0.724596646,0.022114635,0.024618102000000003,0.024867338,0.025551545
D-247MG,946367,268,268_946367,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.987304865,0.753410837,0.384239957,0.14868652599999999,0.081925151,0.027194986,-0.0005349069999999999,0.0040688059999999995,0.00070265
D-247MG,946367,276,276_946367,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.99983325,1.046229812,0.914372922,0.7679193129999999,0.578659135,0.22098139600000002,0.080745705,0.033703461000000004,0.039120734
HARA,1240142,245,245_1240142,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9919317959999999,0.98745934,0.9358081290000001,0.984479773,0.800012403,0.9196744990000001,0.394243556,0.028591432000000003,0.008134387
RPMI-8402,909702,157,157_909702,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.0206499820000001,1.008723104,0.9809669059999999,0.898627539,0.724735392,0.202075609,0.062492175999999997,0.032390493,0.030505756000000002
LS-411N,907794,133,133_907794,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.033452252,0.791857351,0.84410071,0.598903403,0.653716138,0.433733783,0.352620286,0.106731152,0.10351519
LS-411N,907794,328,328_907794,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.959675385,0.7822156259999999,0.45891021600000004,0.249001353,0.098364252,0.209461295,0.066451699,0.08136422900000001,0.08458027300000001
LS-411N,907794,200,200_907794,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.012916092,1.082130907,0.832940982,0.30568533800000003,0.157215722,0.030526426000000002,0.015698315,0.019295065,0.01898214
EW-7,949160,291,291_949160,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.037925127,1.028621225,1.004587953,0.869534108,0.781033877,0.835406365,0.538583671,0.04568147,0.000157145
RT4,687455,346,346_687455,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.047221664,0.9666912540000001,0.882291048,0.8257319670000001,0.10066484699999999,0.016219763999999998,0.01839113,0.016416533,0.018083894
RT4,687455,235,235_687455,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.0120396409999999,0.96326435,0.8067326220000001,0.812542201,0.785390893,0.576516089,0.309287598,0.030777028999999997,0.02620003
PL18,1240208,273,273_1240208,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.986123887,0.995291803,0.946399405,0.991453027,0.9893386259999999,0.6912283140000001,0.112063534,0.035665025,0.005518574
MS-1,753594,170,170_753594,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.964640974,0.996510916,0.962014713,0.840066251,0.817282093,0.424209447,0.029429256,0.020794909,0.000473861
MS-1,753594,60,60_753594,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.00673797,0.996986455,0.9503073040000001,0.931838465,0.86624266,0.626499179,0.213302839,0.09898560599999999,0.075825759
MS-1,753594,308,308_753594,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.987789371,0.9243794940000001,0.911855455,0.7841271670000001,0.66701341,0.502927907,0.313189518,0.010180155,-0.025981618999999997
NCI-H520,908443,245,245_908443,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9939714340000001,1.006379223,0.864217155,0.994768013,0.871121857,0.489499495,0.096186873,0.012749736999999999,0.007219286
NCI-H520,908443,300,300_908443,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9653949070000001,0.9398617990000001,0.941865409,0.699233999,0.47385674200000005,0.40116126700000004,0.326921278,0.028422892999999998,0.029228594
NCI-H209,688013,134,134_688013,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.025447941,1.069696574,1.047681545,0.782629252,0.34381875799999995,0.15315737699999998,0.110384718,0.09599398199999999,0.086026465
NCI-H209,688013,252,252_688013,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.986496516,1.230298699,1.029581587,0.998209848,0.9046637009999999,0.8297545559999999,0.21436507300000002,0.144453518,0.151110893
NCI-H209,688013,88,88_688013,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.03714807,0.95453518,0.9131547090000001,0.739454726,0.584053238,0.392911346,0.189135702,0.077666816,0.046209337999999996
NB13,949177,87,87_949177,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.967646569,0.995429213,0.9680483409999999,0.880465417,0.366839983,0.10528618099999999,0.052276370999999995,0.037319403,0.040349077000000004
MLMA,908142,275,275_908142,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.97098634,0.8552461990000001,0.7228733690000001,0.581629274,0.439376913,0.337878854,0.19729868,0.135767139,0.09513174699999999
NCI-H1573,908472,276,276_908472,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.033385597,1.000953218,1.029603657,0.97743796,0.9684570690000001,0.6925678390000001,0.287243089,0.195248667,0.150374473
A4-Fuk,910934,201,201_910934,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.021341694,0.918278858,0.874276174,0.424788294,0.360003578,0.16197083,0.129297411,0.119513985,0.117459755
SW620,905962,173,173_905962,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.022803052,0.937197373,0.949085373,0.8890848020000001,0.706729652,0.48777299399999996,0.305770618,0.061283755999999995,0.043425177999999995
SW620,905962,344,344_905962,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.005735526,0.9928083040000001,0.99543877,0.973973368,0.44491477399999996,0.19355788399999999,0.004517348,0.005455818,0.002407902
ML-1,1240178,272,272_1240178,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.042267467,0.997405135,0.9310723890000001,0.72674501,0.396545873,0.251343666,0.161532849,0.113139806,0.08236647
SW620,905962,157,157_905962,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.95875816,0.94450055,0.916757105,0.8534729109999999,1.042037341,0.124383727,0.030853749,0.045915233,0.023362083999999998
SW620,905962,229,229_905962,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.993770626,0.924435772,0.8702539109999999,0.889376855,0.7882340859999999,0.190227295,0.044981444,0.038767021,0.082916161
OPM-2,909249,308,308_909249,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.010129627,0.9960383079999999,0.983009111,0.9143818290000001,0.886600519,0.574140587,0.306228189,0.004374546,0.003107093
SW620,905962,273,273_905962,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.00003036,0.968501463,0.994798051,0.9006552390000001,0.706593976,0.22147798100000002,0.011298947,0.002863185,0.0034305940000000004
SW620,905962,272,272_905962,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.002602545,1.036723517,0.9597799029999999,0.890072325,0.6295153139999999,0.251199962,0.22663596100000002,0.009262765,0.004896227
SW620,905962,152,152_905962,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.99615327,0.996067895,1.0236194029999999,0.99003658,0.971963977,0.83953116,0.76451885,0.18325011100000002,0.165435881
ESO26,1503366,245,245_1503366,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.954601395,0.9300694140000001,0.9295434509999999,0.935136414,0.852523334,0.670371103,0.066880911,0.021342853,0.011053014
LOUCY,907789,229,229_907789,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.009690522,0.923279428,0.944932255,0.872854309,0.341791771,0.039244002,0.015845168,0.01388128,0.014428931
LOUCY,907789,11,11_907789,0.1024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9712815,1.007425547,0.98881414,0.905247252,0.556846356,0.09711802300000001,0.040458108,0.032636513,0.024055707000000003
LOUCY,907789,53,53_907789,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.028035781,0.9955226540000001,1.004054133,0.974635757,0.939214463,0.859840396,0.47443115399999997,0.046999337,0.018867761
LOUCY,907789,60,60_907789,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.990930925,0.967950835,0.97519337,0.9289307920000001,0.5065174929999999,0.035750567000000004,0.035049262000000005,0.036975171,0.038946119
GMS-10,906873,165,165_906873,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.958103505,0.8575941009999999,0.900647436,0.753646625,0.9588778459999999,0.876140418,0.064359638,0.025023137999999997,0.031097409
UMC-11,909779,245,245_909779,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.969423652,1.032315244,1.011475077,1.015340327,0.9384666220000001,0.961592443,0.62224297,0.01440366,0.0054515169999999995
Daudi,906831,331,331_906831,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.99941977,0.9843513079999999,0.574992697,0.279778635,0.136791787,0.029321175,0.0030939879999999998,0.002526544,0.001846524
UMC-11,909779,136,136_909779,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.0487592609999998,0.9721157309999999,0.938749045,0.823507353,0.322569037,0.11607584800000001,0.033839324,0.02801297,0.022678202
UMC-11,909779,273,273_909779,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.004275488,0.857011758,0.762445038,0.531193398,0.104242537,0.033243881,0.015152408000000001,0.014172686,0.018413405
UMC-11,909779,276,276_909779,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.036703743,0.963531088,0.9664768229999999,0.648550972,0.078833252,0.026193165,0.018718816,0.014487948999999998,0.013791744
NB7,949174,252,252_949174,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.015972699,0.94917757,0.879904727,0.989859308,0.98270734,0.842541657,0.7702777559999999,0.12633619199999999,0.1146454
NB7,949174,269,269_949174,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.029849979,1.025244418,0.97112258,0.171009766,0.054020486,0.031740582999999996,0.011071091000000002,0.008433941,0.007349306
JURL-MK1,1327771,190,190_1327771,64.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9529987809999999,0.847665421,0.6370569620000001,0.346371251,0.171475928,0.09474346300000001,0.084623428,0.084102518,0.075959882
NB7,949174,200,200_949174,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.041380914,0.984022251,0.719435246,0.035142493,0.10803085400000001,0.486520844,0.167870147,0.10880267800000001,0.069156734
NCI-H2030,722045,134,134_722045,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.958623763,0.703253463,0.468463556,0.254079218,0.187051332,0.10963185199999999,0.089107403,0.017694907,0.016219385
A375,906793,346,346_906793,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9753316120000001,0.615656933,0.153576654,0.012396491,0.025080172999999997,0.024886743,0.031628733,0.026020744,0.0653313
NB7,949174,331,331_949174,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.006993077,0.903879621,0.869450858,0.21410483800000002,0.024884005,0.01718258,0.04786446,0.023785091,0.048244952
YKG-1,687592,344,344_687592,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.0066655690000001,1.0405513690000001,1.189134683,1.020452757,0.954959865,0.014277848000000001,0.004082374000000001,0.00379004,0.005918834
NCI-H196,1240186,225,225_1240186,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.984600028,0.901389021,0.9418584320000001,0.916552312,0.8747055770000001,0.72367455,0.195745858,0.055352859000000004,0.038438059
RF-48,909697,201,201_909697,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.049656347,0.974948695,0.989936818,0.931424472,0.639000401,0.515723774,0.211024564,0.141156231,0.11409204699999999
RF-48,909697,170,170_909697,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.027584689,0.9459912890000001,0.915473772,0.791131083,0.046808468,0.005082145,0.002853338,0.002725705,0.0020932570000000003
KASUMI-1,907275,235,235_907275,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.957528814,0.887723558,0.852646295,0.736516415,0.406514265,0.103693235,0.026058152999999997,0.015518174,0.01280802
KASUMI-1,907275,163,163_907275,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.95473807,0.81916286,0.587154566,0.383513137,0.245903392,0.09955939999999999,0.059788771,0.04559238,0.045449832999999995
Hs-939-T,1298144,182,182_1298144,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.971965857,0.896951695,0.23656867399999998,0.220212225,0.20562630399999998,0.03855964,-0.001701928,-0.012002094,-0.013715797
Hs-939-T,1298144,344,344_1298144,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.047899178,1.013015701,1.060949497,1.090861577,0.98633562,0.991137477,0.97689179,0.017516247,0.014619038
Hs-939-T,1298144,172,172_1298144,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.005593926,1.053015365,1.0734691509999998,0.8930995999999999,0.917184165,0.739927992,0.21304039,0.044654802,0.007189592
Hs-939-T,1298144,136,136_1298144,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.955519685,0.865776047,0.761634905,0.6112865710000001,0.48535776700000005,0.282716051,0.18019290899999998,0.065838333,0.036792103
WM278,1240226,273,273_1240226,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.00332465,0.917191367,0.936353014,0.798448086,0.582585293,0.9649325990000001,0.924549898,0.11442556599999999,0.074558535
COLO-678,910689,170,170_910689,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.002470499,1.032672161,1.0466205659999999,1.010573696,0.9252302490000001,0.36704269700000003,0.049058263,0.01153731,0.0035534029999999997
RXF393,905978,276,276_905978,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.968760486,0.853142229,0.7606886009999999,0.617867449,0.49183070700000003,0.328782495,0.038360983,0.034715824,0.035471063
RXF393,905978,272,272_905978,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9581966709999999,0.9723484659999999,0.8524822879999999,0.7525358329999999,0.715555335,0.380164946,0.18200408199999998,0.080618623,0.050630637
IHH-4,1240154,252,252_1240154,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.980689488,0.97464002,0.9742777090000001,1.0663414690000002,1.032910332,1.085057957,0.802803322,0.095117845,0.07602389700000001
IHH-4,1240154,182,182_1240154,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.00353575,0.5654758320000001,0.201383653,0.085791004,0.034903668,0.013364055,-0.0009727589999999999,-0.013867047,-0.012931568000000001
IHH-4,1240154,346,346_1240154,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.0122370840000001,0.9534430979999999,1.10946547,1.006069397,0.044916318,1.073641212,1.099137347,0.07860293900000001,0.083832793
IHH-4,1240154,308,308_1240154,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.02802952,1.037056161,1.051367682,0.9977138329999999,0.6873581440000001,1.174258477,0.302511731,0.007734355,0.009586096
IHH-4,1240154,159,159_1240154,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.037676271,1.018648838,0.9692932890000001,0.9619093559999999,0.7082937229999999,0.363289342,0.091348334,0.016410751,0.006881638000000001
NCI-H211,1240189,252,252_1240189,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.004908694,0.9920057309999999,0.920699885,0.840529365,0.582316406,0.314246667,0.161618899,0.019370513,0.010257115
NCI-H211,1240189,201,201_1240189,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.957461833,1.027407123,0.999135485,0.7576540890000001,0.39365796200000003,0.189115162,0.070748443,0.07918961599999999,0.092933534
NCI-H211,1240189,140,140_1240189,0.064,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.954694767,0.9944995990000001,1.0263041179999999,0.99335629,0.501271517,0.08895892300000001,0.085663,0.11203894,0.062237995
NCI-H211,1240189,87,87_1240189,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.0125237390000001,1.065005313,1.009884428,0.73462507,0.273687507,0.06697874599999999,0.053132464000000004,0.06307729,0.075114292
OCI-AML2,910947,164,164_910947,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.008826824,0.951765353,0.935906412,0.9480887720000001,0.7628728509999999,0.45192250700000003,0.17079125399999998,0.12999981900000002,0.13054742800000002
OCI-AML2,910947,134,134_910947,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9697309590000001,0.982001743,0.7809144709999999,0.5133090029999999,0.332674071,0.152634838,0.09655223800000001,0.10113322699999999,0.088004574
OCI-AML2,910947,306,306_910947,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9994513079999999,1.037347218,0.9955537590000001,1.051934774,1.007445972,0.52249927,0.139890278,0.008873964,0.003849949
OCI-AML2,910947,172,172_910947,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.989875153,1.002067472,0.987984138,1.031811563,1.031704405,0.805275843,0.143738908,0.074521455,0.047842384
OCI-AML2,910947,41,41_910947,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.961979686,1.0341791809999998,1.0327508159999998,1.074999358,1.054185704,0.6290365179999999,0.055372674000000004,0.044581105999999995,0.043776327000000004
OCI-AML2,910947,201,201_910947,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.016442338,0.9608181309999999,1.012595698,1.005401962,0.70135984,0.364841111,0.069858527,0.018671902,0.020417939
OCI-AML2,910947,140,140_910947,0.064,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.983508055,1.019550961,1.050752259,0.996217857,0.9263674679999999,0.585712831,0.123718605,0.025023342999999997,0.035815737
